loss,acc,test_loss,test_acc
0.07396,1.000,0.84877,0.74938
0.46390,0.875,0.86438,0.76250
0.03433,1.000,0.85923,0.76875
0.04812,1.000,0.87885,0.75875
0.05632,1.000,0.92559,0.73562
0.15364,0.938,0.87718,0.76062
0.47640,0.812,0.84522,0.76250
0.21792,0.875,0.82698,0.76313
0.15508,0.938,0.82236,0.76187
0.03788,1.000,0.86733,0.74562
0.58970,0.812,0.83887,0.76313
0.09003,0.938,0.90512,0.76562
0.05870,1.000,0.84918,0.76500
0.15257,0.938,0.79961,0.74875
0.05496,1.000,0.78517,0.76687
0.07785,1.000,0.82837,0.75938
0.13308,0.938,0.80805,0.76313
0.13014,0.938,0.87628,0.75750
0.84459,0.750,0.87841,0.76250
0.13592,0.938,0.83550,0.75750
0.30428,0.812,0.82972,0.76187
0.43528,0.875,0.81491,0.76000
0.11344,0.938,0.79608,0.76438
0.13502,0.938,0.90767,0.74125
0.02338,1.000,0.82012,0.74187
0.08471,1.000,0.88303,0.74625
0.17997,0.938,0.90558,0.72937
0.37493,0.938,0.86196,0.73813
0.15489,0.938,0.85339,0.74687
0.13824,0.938,0.84942,0.75625
0.09710,0.938,0.90507,0.75562
0.13725,0.938,0.85653,0.76000
0.20716,0.938,0.88030,0.75938
0.14452,0.938,0.92730,0.75187
0.19971,0.938,0.91443,0.75625
0.02765,1.000,0.91048,0.75875
0.29122,0.812,0.93919,0.74250
0.12981,0.938,0.93066,0.74750
0.12879,0.938,0.95603,0.75687
0.08829,0.938,0.93530,0.75438
0.19183,0.812,0.93381,0.75500
0.03078,1.000,0.86134,0.74875
0.38571,0.812,0.87728,0.75187
0.22682,0.812,0.86861,0.74938
0.18906,0.938,0.99978,0.72688
0.25759,0.875,0.88577,0.75500
0.17205,0.938,0.80406,0.77812
0.06316,1.000,0.85353,0.76062
0.72590,0.750,0.87140,0.74625
0.12939,0.938,0.86479,0.75125
0.28111,0.812,0.92189,0.74687
0.05515,0.938,0.86219,0.75250
0.17261,0.938,0.85098,0.76812
0.22971,0.875,0.87533,0.75250
0.56034,0.812,0.90461,0.75250
0.26945,0.938,0.87982,0.75750
0.32156,0.812,0.87411,0.75750
0.14454,0.938,0.90256,0.75000
0.01795,1.000,0.88228,0.76812
0.36050,0.812,0.88495,0.75938
0.00842,1.000,0.89038,0.74562
0.31553,0.875,0.84850,0.74750
0.14595,0.938,0.89503,0.75313
0.09908,1.000,0.88322,0.76500
0.06081,0.938,0.88660,0.76438
0.11756,0.938,0.86244,0.75250
0.18710,0.938,0.91172,0.76187
0.25069,0.938,0.84020,0.76187
0.10984,1.000,0.86953,0.75750
0.00234,1.000,0.87268,0.75813
0.12650,0.938,0.87710,0.74438
0.07590,0.938,0.86841,0.75375
0.20569,0.875,0.87694,0.73938
0.17533,0.938,0.89298,0.75750
0.40490,0.812,0.91173,0.75625
0.06638,0.938,0.87532,0.76250
0.06191,1.000,0.93527,0.76250
0.06266,1.000,0.89107,0.76250
0.04083,1.000,0.91856,0.74000
0.15153,0.938,0.91349,0.76000
0.02689,1.000,0.90823,0.75562
0.04905,1.000,0.90642,0.75750
0.09971,0.938,0.89315,0.75687
0.04446,1.000,0.88236,0.76062
0.17191,0.938,0.91344,0.74250
0.08330,1.000,0.84376,0.74938
0.44745,0.812,0.88474,0.76562
0.27312,0.938,0.89363,0.75500
0.17363,0.875,0.90958,0.74875
0.01642,1.000,0.93327,0.72937
0.16868,0.875,0.87371,0.75000
0.00813,1.000,0.88910,0.75813
0.08647,1.000,0.90017,0.75625
0.03248,1.000,0.89811,0.75562
0.05128,1.000,0.89595,0.75875
0.18547,1.000,0.89049,0.76187
0.11396,0.938,0.85885,0.75562
0.13986,0.938,0.88792,0.75000
0.42882,0.875,0.86693,0.74313
0.36053,0.875,0.87992,0.74625
0.09309,0.938,0.85850,0.75375
0.16982,0.938,0.85899,0.75687
0.17270,0.938,0.85788,0.76438
0.00690,1.000,0.90170,0.75125
0.06390,1.000,0.90518,0.76000
0.12166,0.938,0.91805,0.75375
0.10718,0.938,0.96553,0.75813
0.10939,0.938,0.90776,0.75187
0.03069,1.000,0.93464,0.73687
0.10772,1.000,0.89382,0.75000
0.56515,0.812,0.90019,0.75375
0.28142,0.938,0.96793,0.73438
0.02609,1.000,0.86711,0.75562
0.45183,0.938,0.91359,0.75062
0.00906,1.000,0.91710,0.75625
0.23377,0.875,0.89497,0.75313
0.03298,1.000,0.90817,0.76062
0.06379,1.000,0.89488,0.76000
0.26003,0.938,0.85525,0.75625
0.03072,1.000,0.87652,0.76125
0.15954,0.875,0.90040,0.76250
0.34566,0.875,0.93089,0.76062
0.21845,0.875,0.95519,0.74813
0.00436,1.000,0.90930,0.76375
0.04430,1.000,0.87053,0.76125
0.37536,0.938,0.89642,0.74687
0.11348,0.938,0.90046,0.75687
0.02640,1.000,0.91916,0.74687
0.09332,0.938,0.85291,0.76500
0.15161,0.938,0.88236,0.76375
0.14058,0.938,0.90500,0.75438
0.07229,0.938,0.85330,0.75875
0.01920,1.000,0.88671,0.75750
0.19328,0.938,0.91998,0.75313
0.12103,0.938,0.92036,0.74625
0.00597,1.000,0.94029,0.74562
0.22039,0.938,0.96705,0.75250
0.30318,0.875,0.93522,0.75625
0.14041,0.938,0.89674,0.77000
0.39208,0.875,0.97300,0.75562
0.03944,1.000,0.91941,0.77312
0.02334,1.000,0.89871,0.75687
0.22001,0.875,0.94622,0.75438
0.09529,0.938,0.89948,0.77000
0.03837,1.000,0.89429,0.75125
0.05883,1.000,0.86547,0.75813
0.12614,0.938,0.89429,0.75562
0.23041,0.938,0.88107,0.76938
0.03698,1.000,0.91474,0.75438
0.04252,1.000,0.89407,0.76438
0.06305,1.000,0.90245,0.75313
0.14488,0.938,0.87936,0.74625
0.51774,0.875,0.86849,0.76250
0.06079,1.000,0.88678,0.75562
0.04103,1.000,0.87145,0.76500
0.28088,0.875,0.93573,0.75875
0.31323,0.938,0.86543,0.77312
0.45061,0.938,0.89573,0.75875
0.07500,0.938,0.90160,0.75687
0.40175,0.875,0.88178,0.76875
0.50783,0.875,0.84758,0.76313
0.19119,0.875,0.89184,0.75687
0.04889,1.000,0.89516,0.73813
0.10267,0.938,0.96381,0.74625
0.03810,1.000,0.98963,0.74875
0.06565,0.938,0.90851,0.75500
0.01818,1.000,0.91769,0.74313
0.03527,1.000,0.96332,0.73813
0.38704,0.938,0.93380,0.76250
0.02015,1.000,1.01492,0.74375
0.03363,1.000,0.96020,0.75813
0.04375,1.000,0.93155,0.74313
0.09895,0.938,0.94518,0.75313
0.34716,0.875,0.92125,0.74875
0.09025,1.000,0.96394,0.75000
0.07143,1.000,0.92376,0.76625
0.35477,0.875,0.95639,0.76250
0.22538,0.938,0.97101,0.74938
0.06511,1.000,0.87121,0.76750
0.23822,0.875,0.93700,0.75313
0.01406,1.000,0.96199,0.75875
0.05332,0.938,0.98528,0.76562
0.20031,0.875,0.99775,0.74438
0.11162,0.938,0.94708,0.75500
0.02052,1.000,0.94777,0.76438
0.53314,0.875,0.91745,0.77187
0.02003,1.000,0.87881,0.75562
0.01872,1.000,0.95038,0.75813
0.23916,0.875,0.89629,0.77125
0.63117,0.938,0.93965,0.75313
0.07793,1.000,0.92003,0.75625
0.07840,1.000,0.94656,0.74875
0.06465,1.000,0.90631,0.75500
0.14901,0.938,0.90842,0.74562
0.06240,1.000,0.89617,0.76187
0.28587,0.875,0.86117,0.75313
0.45946,0.938,0.98122,0.74687
0.20170,0.812,0.88236,0.75250
0.21212,0.938,0.87672,0.74625
0.22285,0.938,0.88965,0.74687
0.14965,0.938,0.90941,0.75562
0.03362,1.000,0.95724,0.75062
0.45157,0.938,0.91969,0.75813
0.01422,1.000,0.93131,0.75313
0.09879,0.938,0.96408,0.75313
0.05521,1.000,0.90773,0.76187
0.13308,0.938,0.87910,0.75875
0.24880,0.938,0.89593,0.75938
0.17219,0.938,0.92469,0.75438
0.18120,0.938,1.01916,0.72562
0.01115,1.000,0.93854,0.75000
0.16567,1.000,0.98824,0.75500
0.37881,0.938,0.93437,0.75250
0.01022,1.000,0.91580,0.75375
0.18294,0.938,0.89738,0.75062
0.04613,1.000,0.87541,0.74813
0.30230,0.938,0.90117,0.74938
0.15752,0.938,0.93444,0.74938
0.01882,1.000,0.99099,0.74062
0.17581,1.000,0.93561,0.73938
0.04554,1.000,0.91200,0.75125
0.09654,1.000,0.87423,0.75313
0.01212,1.000,0.92249,0.75313
0.10273,1.000,0.93912,0.75938
0.17335,0.938,0.96275,0.75875
0.15603,0.938,0.88195,0.76000
0.12598,0.938,0.89407,0.76375
0.24058,0.938,0.91159,0.76438
0.02367,1.000,0.95589,0.75813
0.58924,0.812,0.90715,0.76625
0.02448,1.000,0.92501,0.75062
0.09452,0.938,0.92362,0.75187
0.06959,0.938,0.95897,0.76375
0.03145,1.000,0.96058,0.76812
0.28603,0.812,0.95173,0.76938
0.10736,0.938,1.00280,0.76187
0.16884,0.938,1.00138,0.76125
0.14488,0.938,1.01782,0.76250
0.00405,1.000,0.99963,0.76187
0.03229,1.000,1.02725,0.74062
0.38088,0.812,0.97928,0.75250
0.03326,1.000,1.04220,0.75000
0.04142,1.000,1.03786,0.74250
0.40340,0.812,0.95661,0.74813
0.10229,0.938,0.98693,0.75875
0.11005,1.000,0.95702,0.76313
0.38126,0.875,0.94759,0.75187
0.01179,1.000,0.96482,0.76062
0.35220,0.875,0.99441,0.74750
0.22508,0.938,1.03082,0.75687
0.00211,1.000,0.99972,0.74938
0.16444,0.938,0.93041,0.76187
0.10875,0.938,0.94620,0.76062
0.02987,1.000,0.96393,0.76000
0.00997,1.000,0.98701,0.73313
0.40074,0.750,0.92679,0.76062
0.02268,1.000,0.94011,0.75250
0.04163,1.000,0.91116,0.75250
0.14847,0.938,0.92843,0.76187
0.00493,1.000,0.96025,0.75562
0.09409,1.000,0.96123,0.73875
0.04547,1.000,0.98750,0.75125
0.07154,1.000,0.97512,0.75313
0.03193,1.000,0.96836,0.74938
0.02951,1.000,0.98096,0.75313
0.24410,0.812,1.01638,0.75125
0.08238,0.938,1.01579,0.73000
0.03212,1.000,0.95806,0.75438
0.23990,0.938,1.07515,0.74625
